1,アマランサス　玄穀,343,,,
911,（かんきつ類）　オレンジ　バレンシア　果実飲料　ストレートジュース,45,,,
912,（かんきつ類）　オレンジ　バレンシア　果実飲料　濃縮還元ジュース,46,,,
913,（かんきつ類）　オレンジ　バレンシア　果実飲料　50%果汁入り飲料,46,,,
914,（かんきつ類）　オレンジ　バレンシア　果実飲料　30%果汁入り飲料,41,,,
915,（かんきつ類）　オレンジ　バレンシア　マーマレード　高糖度,233,,,
916,（かんきつ類）　オレンジ　バレンシア　マーマレード　低糖度,190,,,
917,（かんきつ類）　オレンジ　福原オレンジ　砂じょう　生,43,,,
918,（かんきつ類）　オロブランコ　砂じょう　生,43,,,
919,（かんきつ類）　かぼす　果汁　生,36,,,
920,（かんきつ類）　かわちばんかん　砂じょう　生,38,,,
921,（かんきつ類）　きよみ　砂じょう　生,45,,,
922,（かんきつ類）　きんかん　全果　生,67,,,
923,（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生,40,,,
924,（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生,40,,,
925,（かんきつ類）　グレープフルーツ　果実飲料　ストレートジュース,44,,,
926,（かんきつ類）　グレープフルーツ　果実飲料　濃縮還元ジュース,38,,,
927,（かんきつ類）　グレープフルーツ　果実飲料　50%果汁入り飲料,45,,,
928,（かんきつ類）　グレープフルーツ　果実飲料　20%果汁入り飲料,39,,,
929,（かんきつ類）　グレープフルーツ　缶詰,60,,,
930,（かんきつ類）　さんぼうかん　砂じょう　生,47,,,
931,（かんきつ類）　シークヮーサー　果汁　生,35,,,
932,（かんきつ類）　シークヮーサー　果実飲料　10%果汁入り飲料,48,,,
933,（かんきつ類）　しらぬひ　砂じょう　生,56,,,
934,（かんきつ類）　すだち　果皮　生,55,,,
935,（かんきつ類）　すだち　果汁　生,29,,,
936,（かんきつ類）　せとか　砂じょう　生,50,,,
937,（かんきつ類）　セミノール　砂じょう　生,53,,,
938,（かんきつ類）　だいだい　果汁　生,35,,,
939,（かんきつ類）　なつみかん　砂じょう　生,42,,,
940,（かんきつ類）　なつみかん　缶詰,80,,,
941,（かんきつ類）　はっさく　砂じょう　生,47,,,
942,（かんきつ類）　はるみ　砂じょう　生,52,,,
943,（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生,46,,,
944,（かんきつ類）　ひゅうがなつ　砂じょう　生,35,,,
945,（かんきつ類）　ぶんたん　砂じょう　生,41,,,
946,（かんきつ類）　ぶんたん　ざぼん漬,338,,,
947,（かんきつ類）　ぽんかん　砂じょう　生,42,,,
948,（かんきつ類）　ゆず　果皮　生,50,,,
949,（かんきつ類）　ゆず　果汁　生,30,,,
950,（かんきつ類）　ライム　果汁　生,39,,,
951,（かんきつ類）　レモン　全果　生,43,,,
952,（かんきつ類）　レモン　果汁　生,24,,,
953,キウイフルーツ　緑肉種　生,51,,,
954,キウイフルーツ　黄肉種　生,63,,,
955,きはだ　実　乾,378,,,
956,キワノ　生,41,,,
957,グァバ　赤肉種　生,33,,,
958,グァバ　白肉種　生,33,,,
959,グァバ　果実飲料　20%果汁入り飲料　（ネクター）,49,,,
960,グァバ　果実飲料　10%果汁入り飲料,50,,,
961,くこ　実　乾,387,,,
962,ぐみ　生,72,,,
963,ココナッツ　ココナッツウォーター,22,,,
964,ココナッツ　ココナッツミルク,157,,,
965,ココナッツ　ナタデココ,80,,,
966,さくらんぼ　国産　生,64,,,
967,さくらんぼ　米国産　生,64,,,
968,さくらんぼ　米国産　缶詰,70,,,
969,ざくろ　生,63,,,
970,すいか　赤肉種　生,41,,,
971,すいか　黄肉種　生,41,,,
972,（すぐり類）　カシス　冷凍,62,,,
973,（すぐり類）　グーズベリー　生,51,,,
974,スターフルーツ　生,30,,,
975,（すもも類）　にほんすもも　生,46,,,
976,（すもも類）　プルーン　生,49,,,
977,（すもも類）　プルーン　乾,211,,,
978,チェリモヤ　生,82,,,
979,ドラゴンフルーツ　生,52,,,
980,ドリアン　生,140,,,
981,（なし類）　日本なし　生,38,,,
982,（なし類）　日本なし　缶詰,76,,,
983,（なし類）　中国なし　生,49,,,
984,（なし類）　西洋なし　生,48,,,
985,（なし類）　西洋なし　缶詰,79,,,
986,なつめ　乾,294,,,
987,なつめやし　乾,281,,,
988,パインアップル　生,54,,,
989,パインアップル　焼き,74,,,
990,パインアップル　果実飲料　ストレートジュース,46,,,
991,パインアップル　果実飲料　濃縮還元ジュース,45,,,
992,パインアップル　果実飲料　50%果汁入り飲料,50,,,
993,パインアップル　果実飲料　10%果汁入り飲料,50,,,
994,パインアップル　缶詰,76,,,
995,パインアップル　砂糖漬,349,,,
996,ハスカップ　生,55,,,
997,パッションフルーツ　果汁　生,67,,,
998,バナナ　生,93,,,
999,バナナ　乾,314,,,
1000,パパイア　完熟　生,33,,,
1001,パパイア　未熟　生,35,,,
1002,びわ　生,41,,,
1003,びわ　缶詰,80,,,
1004,ぶどう　皮なし　生,58,,,
1005,ぶどう　皮つき　生,69,,,
1006,ぶどう　干しぶどう,324,,,
1007,ぶどう　果実飲料　ストレートジュース,54,,,
1008,ぶどう　果実飲料　濃縮還元ジュース,46,,,
1009,ぶどう　果実飲料　70%果汁入り飲料,52,,,
1010,ぶどう　果実飲料　10%果汁入り飲料,52,,,
1011,ぶどう　缶詰,83,,,
1012,ぶどう　ジャム,189,,,
1013,ブルーベリー　生,48,,,
1014,ブルーベリー　ジャム,174,,,
1015,ブルーベリー　乾,280,,,
1016,ホワイトサポテ　生,73,,,
1017,まくわうり　黄肉種　生,34,,,
1018,まくわうり　白肉種　生,34,,,
1019,マルメロ　生,48,,,
1020,マンゴー　生,68,,,
1021,マンゴー　ドライマンゴー,339,,,
1022,マンゴスチン　生,71,,,
1023,メロン　温室メロン　生,40,,,
1024,メロン　露地メロン　緑肉種　生,45,,,
1025,メロン　露地メロン　赤肉種　生,45,,,
1026,（もも類）　もも　白肉種　生,38,,,
1027,（もも類）　もも　黄肉種　生,48,,,
1028,（もも類）　もも　果実飲料　30%果汁入り飲料　（ネクター）,46,,,
1029,（もも類）　もも　缶詰　白肉種　果肉,82,,,
1030,（もも類）　もも　缶詰　黄肉種　果肉,83,,,
1031,（もも類）　もも　缶詰　液汁,81,,,
1032,（もも類）　ネクタリン　生,39,,,
1033,やまもも　生,47,,,
1034,ライチー　生,61,,,
1035,ラズベリー　生,36,,,
1036,りゅうがん　乾,310,,,
1037,りんご　皮なし　生,53,,,
1038,りんご　皮つき　生,56,,,
1039,りんご　皮つき　焼き,86,,,
1040,りんご　果実飲料　ストレートジュース,43,,,
1041,りんご　果実飲料　濃縮還元ジュース,47,,,
1042,りんご　果実飲料　50%果汁入り飲料,46,,,
1043,りんご　果実飲料　30%果汁入り飲料,46,,,
1044,りんご　缶詰,81,,,
1045,りんご　ジャム,203,,,
1046,えのきたけ　生,34,,,
1047,えのきたけ　ゆで,34,,,
1048,えのきたけ　油いため,71,,,
1049,えのきたけ　味付け瓶詰,76,,,
1050,（きくらげ類）　あらげきくらげ　生,14,,,
1051,（きくらげ類）　あらげきくらげ　乾,184,,,
1052,（きくらげ類）　あらげきくらげ　ゆで,38,,,
1053,（きくらげ類）　あらげきくらげ　油いため,110,,,
1054,（きくらげ類）　きくらげ　乾,216,,,
1055,（きくらげ類）　きくらげ　ゆで,14,,,
1056,（きくらげ類）　しろきくらげ　乾,170,,,
1057,（きくらげ類）　しろきくらげ　ゆで,15,,,
1058,くろあわびたけ　生,28,,,
1059,しいたけ　生しいたけ　菌床栽培　生,25,,,
1060,しいたけ　生しいたけ　菌床栽培　ゆで,22,,,
1061,しいたけ　生しいたけ　菌床栽培　油いため,65,,,
1062,しいたけ　生しいたけ　菌床栽培　天ぷら,201,,,
1063,しいたけ　生しいたけ　原木栽培　生,34,,,
1064,しいたけ　生しいたけ　原木栽培　ゆで,27,,,
1065,しいたけ　生しいたけ　原木栽培　油いため,84,,,
1066,しいたけ　乾しいたけ　乾,258,,,
1067,しいたけ　乾しいたけ　ゆで,40,,,
1068,しいたけ　乾しいたけ　甘煮,116,,,
1069,（しめじ類）　はたけしめじ　生,25,,,
1070,（しめじ類）　はたけしめじ　ゆで,25,,,
1071,（しめじ類）　ぶなしめじ　生,26,,,
1072,（しめじ類）　ぶなしめじ　ゆで,22,,,
1073,（しめじ類）　ぶなしめじ　油いため,65,,,
1074,（しめじ類）　ぶなしめじ　素揚げ,168,,,
1075,（しめじ類）　ぶなしめじ　天ぷら,248,,,
1076,（しめじ類）　ほんしめじ　生,21,,,
1077,（しめじ類）　ほんしめじ　ゆで,26,,,
1078,たもぎたけ　生,23,,,
1079,なめこ　株採り　生,21,,,
1080,なめこ　株採り　ゆで,22,,,
1081,なめこ　カットなめこ　生,14,,,
1082,なめこ　水煮缶詰,13,,,
1083,ぬめりすぎたけ　生,23,,,
1084,（ひらたけ類）　うすひらたけ　生,37,,,
1085,（ひらたけ類）　エリンギ　生,31,,,
1086,（ひらたけ類）　エリンギ　ゆで,32,,,
1087,（ひらたけ類）　エリンギ　焼き,41,,,
1088,（ひらたけ類）　エリンギ　油いため,69,,,
1089,（ひらたけ類）　ひらたけ　生,34,,,
1090,（ひらたけ類）　ひらたけ　ゆで,33,,,
1091,まいたけ　生,22,,,
1092,まいたけ　ゆで,27,,,
1093,まいたけ　油いため,67,,,
1094,まいたけ　乾,273,,,
1095,マッシュルーム　生,15,,,
1096,マッシュルーム　ゆで,20,,,
1097,マッシュルーム　油いため,57,,,
1098,マッシュルーム　水煮缶詰,18,,,
1099,まつたけ　生,32,,,
1100,やなぎまつたけ　生,20,,,
1101,あおさ　素干し,201,,,
1102,あおのり　素干し,249,,,
1103,あまのり　ほしのり,276,,,
1104,あまのり　焼きのり,297,,,
1105,あまのり　味付けのり,301,,,
1106,あらめ　蒸し干し,183,,,
1107,いわのり　素干し,228,,,
1108,うみぶどう　生,6,,,
1109,えごのり　素干し,179,,,
1110,えごのり　おきうと,7,,,
1111,おごのり　塩蔵　塩抜き,26,,,
1112,かわのり　素干し,247,,,
1113,（こんぶ類）　えながおにこんぶ　素干し,224,,,
1114,（こんぶ類）　がごめこんぶ　素干し,216,,,
1115,（こんぶ類）　ながこんぶ　素干し,205,,,
1116,（こんぶ類）　ほそめこんぶ　素干し,227,,,
1117,（こんぶ類）　まこんぶ　素干し　乾,170,,,
1118,（こんぶ類）　まこんぶ　素干し　水煮,28,,,
1119,（こんぶ類）　みついしこんぶ　素干し,235,,,
1120,（こんぶ類）　りしりこんぶ　素干し,211,,,
1121,（こんぶ類）　刻み昆布,119,,,
1122,（こんぶ類）　削り昆布,177,,,
1123,（こんぶ類）　塩昆布,193,,,
1124,（こんぶ類）　つくだ煮,150,,,
1125,すいぜんじのり　素干し　水戻し,10,,,
1126,てんぐさ　素干し,194,,,
1127,てんぐさ　ところてん,2,,,
1128,てんぐさ　角寒天,159,,,
1129,てんぐさ　寒天,3,,,
1130,てんぐさ　粉寒天,160,,,
1131,とさかのり　赤とさか　塩蔵　塩抜き,19,,,
1132,とさかのり　青とさか　塩蔵　塩抜き,17,,,
1133,ひじき　ほしひじき　ステンレス釜　乾,180,,,
1134,ひじき　ほしひじき　ステンレス釜　ゆで,11,,,
1135,ひじき　ほしひじき　ステンレス釜　油いため,51,,,
1136,ひじき　ほしひじき　鉄釜　乾,186,,,
1137,ひじき　ほしひじき　鉄釜　ゆで,13,,,
1138,ひじき　ほしひじき　鉄釜　油いため,54,,,
1139,ひとえぐさ　素干し,172,,,
1140,ひとえぐさ　つくだ煮,148,,,
1141,ふのり　素干し,207,,,
1142,まつも　素干し,252,,,
1143,むかでのり　塩蔵　塩抜き,12,,,
1144,（もずく類）　おきなわもずく　塩蔵　塩抜き,7,,,
1145,（もずく類）　もずく　塩蔵　塩抜き,4,,,
1146,わかめ　原藻　生,24,,,
1147,わかめ　乾燥わかめ　素干し,164,,,
1148,わかめ　乾燥わかめ　素干し　水戻し,22,,,
1149,わかめ　乾燥わかめ　板わかめ,200,,,
1150,わかめ　乾燥わかめ　灰干し　水戻し,9,,,
1151,わかめ　カットわかめ　乾,186,,,
1152,わかめ　カットわかめ　水煮　（沸騰水で短時間加熱したもの）,17,,,
1153,わかめ　カットわかめ　水煮の汁,0,,,
1154,わかめ　湯通し塩蔵わかめ　塩抜き　生,16,,,
1155,わかめ　湯通し塩蔵わかめ　塩抜き　ゆで,7,,,
1157,わかめ　くきわかめ　湯通し塩蔵　塩抜き,18,,,
1158,わかめ　めかぶわかめ　生,14,,,
1159,＜魚類＞　あいなめ　生,105,,,
1160,＜魚類＞　あこうだい　生,86,,,
1161,＜魚類＞　（あじ類）　まあじ　皮つき　生,112,,,
1162,＜魚類＞　（あじ類）　まあじ　皮なし　生,108,,,
1163,＜魚類＞　（あじ類）　まあじ　皮つき　水煮,136,,,
1164,＜魚類＞　（あじ類）　まあじ　皮つき　焼き,157,,,
1165,＜魚類＞　（あじ類）　まあじ　皮つき　フライ,270,,,
1166,＜魚類＞　（あじ類）　まあじ　開き干し　生,150,,,
1167,＜魚類＞　（あじ類）　まあじ　開き干し　焼き,194,,,
1168,＜魚類＞　（あじ類）　まあじ　小型　骨付き　生,114,,,
1169,＜魚類＞　（あじ類）　まあじ　小型　骨付き　から揚げ,268,,,
1170,＜魚類＞　（あじ類）　まるあじ　生,133,,,
1171,＜魚類＞　（あじ類）　まるあじ　焼き,175,,,
1172,＜魚類＞　（あじ類）　にしまあじ　生,156,,,
1173,＜魚類＞　（あじ類）　にしまあじ　水煮,160,,,
1174,＜魚類＞　（あじ類）　にしまあじ　焼き,186,,,
1175,＜魚類＞　（あじ類）　むろあじ　生,147,,,
1176,＜魚類＞　（あじ類）　むろあじ　焼き,167,,,
1177,＜魚類＞　（あじ類）　むろあじ　開き干し,140,,,
1178,＜魚類＞　（あじ類）　むろあじ　くさや,223,,,
1179,＜魚類＞　あなご　生,146,,,
1180,＜魚類＞　あなご　蒸し,173,,,
1181,＜魚類＞　あまご　養殖　生,102,,,
1182,＜魚類＞　あまだい　生,102,,,
1183,＜魚類＞　あまだい　水煮,113,,,
1184,＜魚類＞　あまだい　焼き,110,,,
1185,＜魚類＞　あゆ　天然　生,93,,,
1186,＜魚類＞　あゆ　天然　焼き,149,,,
1187,＜魚類＞　あゆ　天然　内臓　生,180,,,
1188,＜魚類＞　あゆ　天然　内臓　焼き,161,,,
1189,＜魚類＞　あゆ　養殖　生,138,,,
1190,＜魚類＞　あゆ　養殖　焼き,202,,,
1191,＜魚類＞　あゆ　養殖　内臓　生,485,,,
1192,＜魚類＞　あゆ　養殖　内臓　焼き,500,,,
1193,＜魚類＞　あゆ　うるか,157,,,
1194,＜魚類＞　アラスカめぬけ　生,96,,,
1195,＜魚類＞　あんこう　生,54,,,
1196,＜魚類＞　あんこう　きも　生,401,,,
1197,＜魚類＞　いかなご　生,111,,,
1198,＜魚類＞　いかなご　煮干し,218,,,
1199,＜魚類＞　いかなご　つくだ煮,271,,,
1200,＜魚類＞　いかなご　あめ煮,268,,,
1201,＜魚類＞　いさき　生,116,,,
1202,＜魚類＞　いしだい　生,138,,,
1203,＜魚類＞　いとよりだい　生,85,,,
1204,＜魚類＞　いとよりだい　すり身,90,,,
1205,＜魚類＞　いぼだい　生,132,,,
1206,＜魚類＞　（いわし類）　うるめいわし　生,124,,,
1207,＜魚類＞　（いわし類）　うるめいわし　丸干し,219,,,
1208,＜魚類＞　（いわし類）　かたくちいわし　生,171,,,
1209,＜魚類＞　（いわし類）　かたくちいわし　煮干し,298,,,
1210,＜魚類＞　（いわし類）　かたくちいわし　田作り,304,,,
1211,＜魚類＞　（いわし類）　まいわし　生,156,,,
1212,＜魚類＞　（いわし類）　まいわし　水煮,182,,,
1213,＜魚類＞　（いわし類）　まいわし　焼き,199,,,
1214,＜魚類＞　（いわし類）　まいわし　フライ,384,,,
1215,＜魚類＞　（いわし類）　まいわし　塩いわし,143,,,
1216,＜魚類＞　（いわし類）　まいわし　生干し,217,,,
1217,＜魚類＞　（いわし類）　まいわし　丸干し,177,,,
1218,＜魚類＞　（いわし類）　めざし　生,206,,,
1219,＜魚類＞　（いわし類）　めざし　焼き,200,,,
1220,＜魚類＞　（いわし類）　しらす　生,67,,,
1221,＜魚類＞　（いわし類）　しらす　釜揚げしらす,84,,,
1222,＜魚類＞　（いわし類）　しらす干し　微乾燥品,113,,,
1223,＜魚類＞　（いわし類）　しらす干し　半乾燥品,187,,,
1224,＜魚類＞　（いわし類）　たたみいわし,348,,,
1225,＜魚類＞　（いわし類）　みりん干し　かたくちいわし,330,,,
1226,＜魚類＞　（いわし類）　みりん干し　まいわし,314,,,
1227,＜魚類＞　（いわし類）　缶詰　水煮,168,,,
1228,＜魚類＞　（いわし類）　缶詰　味付け,203,,,
1229,＜魚類＞　（いわし類）　缶詰　トマト漬,167,,,
1230,＜魚類＞　（いわし類）　缶詰　油漬,351,,,
1231,＜魚類＞　（いわし類）　缶詰　かば焼,234,,,
1232,＜魚類＞　（いわし類）　缶詰　アンチョビ,157,,,
1233,＜魚類＞　いわな　養殖　生,101,,,
1234,＜魚類＞　うぐい　生,93,,,
1235,＜魚類＞　うなぎ　養殖　生,228,,,
1236,＜魚類＞　うなぎ　きも　生,102,,,
1237,＜魚類＞　うなぎ　白焼き,300,,,
1238,＜魚類＞　うなぎ　かば焼,285,,,
1239,＜魚類＞　うまづらはぎ　生,75,,,
1240,＜魚類＞　うまづらはぎ　味付け開き干し,289,,,
1241,＜魚類＞　えい　生,79,,,
1242,＜魚類＞　えそ　生,87,,,
1243,＜魚類＞　おいかわ　生,124,,,
1244,＜魚類＞　おおさが　生,131,,,
1245,＜魚類＞　おこぜ　生,81,,,
1246,＜魚類＞　おひょう　生,93,,,
1247,＜魚類＞　かさご　生,83,,,
1248,＜魚類＞　かじか　生,98,,,
1249,＜魚類＞　かじか　水煮,108,,,
1250,＜魚類＞　かじか　つくだ煮,293,,,
1251,＜魚類＞　（かじき類）　くろかじき　生,93,,,
1252,＜魚類＞　（かじき類）　まかじき　生,107,,,
1253,＜魚類＞　（かじき類）　めかじき　生,139,,,
1254,＜魚類＞　（かじき類）　めかじき　焼き,202,,,
1255,＜魚類＞　（かつお類）　かつお　春獲り　生,108,,,
1256,＜魚類＞　（かつお類）　かつお　秋獲り　生,150,,,
1257,＜魚類＞　（かつお類）　そうだがつお　生,126,,,
1258,＜魚類＞　（かつお類）　加工品　なまり,126,,,
1259,＜魚類＞　（かつお類）　加工品　なまり節,162,,,
1260,＜魚類＞　（かつお類）　加工品　裸節,309,,,
1261,＜魚類＞　（かつお類）　加工品　かつお節,332,,,
1262,＜魚類＞　（かつお類）　加工品　削り節,327,,,
1263,＜魚類＞　（かつお類）　加工品　削り節つくだ煮,233,,,
1264,＜魚類＞　（かつお類）　加工品　角煮,221,,,
1265,＜魚類＞　（かつお類）　加工品　塩辛,58,,,
1266,＜魚類＞　（かつお類）　缶詰　味付け　フレーク,139,,,
1267,＜魚類＞　（かつお類）　缶詰　油漬　フレーク,289,,,
1268,＜魚類＞　かます　生,137,,,
1269,＜魚類＞　かます　焼き,134,,,
1270,＜魚類＞　（かれい類）　まがれい　生,89,,,
1271,＜魚類＞　（かれい類）　まがれい　水煮,97,,,
1272,＜魚類＞　（かれい類）　まがれい　焼き,104,,,
1273,＜魚類＞　（かれい類）　まこがれい　生,86,,,
1274,＜魚類＞　（かれい類）　まこがれい　焼き,138,,,
1275,＜魚類＞　（かれい類）　子持ちがれい　生,123,,,
1276,＜魚類＞　（かれい類）　子持ちがれい　水煮,137,,,
1277,＜魚類＞　（かれい類）　干しかれい,104,,,
1278,＜魚類＞　かわはぎ　生,77,,,
1279,＜魚類＞　かんぱち　三枚おろし　生,119,,,
1280,＜魚類＞　かんぱち　背側　生,95,,,
1281,＜魚類＞　きす　生,73,,,
1282,＜魚類＞　きす　天ぷら,234,,,
1283,＜魚類＞　きちじ　生,238,,,
1284,＜魚類＞　きびなご　生,85,,,
1285,＜魚類＞　きびなご　調味干し,241,,,
1286,＜魚類＞　キャビア　塩蔵品,242,,,
1287,＜魚類＞　キングクリップ　生,73,,,
1288,＜魚類＞　ぎんだら　生,210,,,
1289,＜魚類＞　ぎんだら　水煮,253,,,
1290,＜魚類＞　きんめだい　生,147,,,
1291,＜魚類＞　ぐち　生,78,,,
1292,＜魚類＞　ぐち　焼き,100,,,
1293,＜魚類＞　こい　養殖　生,157,,,
1294,＜魚類＞　こい　養殖　水煮,190,,,
1295,＜魚類＞　こい　養殖　内臓　生,258,,,
1296,＜魚類＞　（こち類）　まごち　生,94,,,
1297,＜魚類＞　（こち類）　めごち　生,73,,,
1298,＜魚類＞　このしろ　生,146,,,
1299,＜魚類＞　このしろ　甘酢漬,184,,,
1300,＜魚類＞　（さけ・ます類）　からふとます　生,139,,,
1301,＜魚類＞　（さけ・ます類）　からふとます　焼き,175,,,
1302,＜魚類＞　（さけ・ます類）　からふとます　塩ます,146,,,
1303,＜魚類＞　（さけ・ます類）　からふとます　水煮缶詰,145,,,
1304,＜魚類＞　（さけ・ます類）　ぎんざけ　養殖　生,188,,,
1305,＜魚類＞　（さけ・ます類）　ぎんざけ　養殖　焼き,236,,,
1306,＜魚類＞　（さけ・ます類）　さくらます　生,146,,,
1307,＜魚類＞　（さけ・ます類）　さくらます　焼き,208,,,
1308,＜魚類＞　（さけ・ます類）　しろさけ　生,124,,,
1309,＜魚類＞　（さけ・ます類）　しろさけ　水煮,142,,,
1310,＜魚類＞　（さけ・ます類）　しろさけ　焼き,160,,,
1311,＜魚類＞　（さけ・ます類）　しろさけ　新巻き　生,138,,,
1312,＜魚類＞　（さけ・ます類）　しろさけ　新巻き　焼き,177,,,
1313,＜魚類＞　（さけ・ます類）　しろさけ　塩ざけ,183,,,
1314,＜魚類＞　（さけ・ます類）　しろさけ　イクラ,252,,,
1315,＜魚類＞　（さけ・ます類）　しろさけ　すじこ,263,,,
1316,＜魚類＞　（さけ・ます類）　しろさけ　めふん,74,,,
1317,＜魚類＞　（さけ・ます類）　しろさけ　水煮缶詰,156,,,
1318,＜魚類＞　（さけ・ます類）　しろさけ　サケ節　削り節,346,,,
1319,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　生,218,,,
1320,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　水煮,236,,,
1321,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　蒸し,230,,,
1322,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　電子レンジ調理,223,,,
1323,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　焼き,270,,,
1324,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　ソテー,266,,,
1325,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮つき　天ぷら,282,,,
1326,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　生,223,,,
1327,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　水煮,244,,,
1328,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　蒸し,228,,,
1329,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　電子レンジ調理,231,,,
1330,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　焼き,229,,,
1331,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　ソテー,269,,,
1332,＜魚類＞　（さけ・ます類）　たいせいようさけ　養殖　皮なし　天ぷら,266,,,
1333,＜魚類＞　（さけ・ます類）　にじます　海面養殖　皮つき　生,201,,,
1334,＜魚類＞　（さけ・ます類）　にじます　海面養殖　皮なし　生,176,,,
1335,＜魚類＞　（さけ・ます類）　にじます　海面養殖　皮つき　焼き,238,,,
1336,＜魚類＞　（さけ・ます類）　にじます　淡水養殖　皮つき　生,116,,,
1337,＜魚類＞　（さけ・ます類）　べにざけ　生,127,,,
1338,＜魚類＞　（さけ・ます類）　べにざけ　焼き,163,,,
1339,＜魚類＞　（さけ・ます類）　べにざけ　くん製,143,,,
1340,＜魚類＞　（さけ・ます類）　ますのすけ　生,176,,,
1341,＜魚類＞　（さけ・ます類）　ますのすけ　焼き,238,,,
1342,＜魚類＞　（さば類）　まさば　生,211,,,
1343,＜魚類＞　（さば類）　まさば　水煮,253,,,
1344,＜魚類＞　（さば類）　まさば　焼き,264,,,
1345,＜魚類＞　（さば類）　まさば　フライ,316,,,
1346,＜魚類＞　（さば類）　ごまさば　生,131,,,
1347,＜魚類＞　（さば類）　ごまさば　水煮,139,,,
1348,＜魚類＞　（さば類）　ごまさば　焼き,174,,,
1349,＜魚類＞　（さば類）　ごまさば　さば節,330,,,
1350,＜魚類＞　（さば類）　たいせいようさば　生,295,,,
1351,＜魚類＞　（さば類）　たいせいようさば　水煮,310,,,
1352,＜魚類＞　（さば類）　たいせいようさば　焼き,326,,,
1353,＜魚類＞　（さば類）　加工品　塩さば,263,,,
1354,＜魚類＞　（さば類）　加工品　開き干し,303,,,
1355,＜魚類＞　（さば類）　加工品　しめさば,292,,,
1356,＜魚類＞　（さば類）　缶詰　水煮,174,,,
1357,＜魚類＞　（さば類）　缶詰　みそ煮,210,,,
1358,＜魚類＞　（さば類）　缶詰　味付け,208,,,
1359,＜魚類＞　（さめ類）　あぶらつのざめ　生,138,,,
